price,Borough,property_type,Average Income,street_name,Average Rent,bedroom_number
"$788,888",Staten Island,SINGLE_FAMILY,"$96,185 ",Decker Ave,"$1,602 ",3.0
"$11,200,000",Staten Island,MULTI_FAMILY,"$96,185 ",662 Port Richmond Ave,"$1,602 ",42.0
"$739,000",Staten Island,MULTI_FAMILY,"$96,185 ",Cortlandt St,"$1,602 ",7.0
"$799,000",Staten Island,MULTI_FAMILY,"$96,185 ",Richmond Ter,"$1,602 ",9.0
"$499,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Bache St,"$1,602 ",2.0
"$1,279,000",Staten Island,MULTI_FAMILY,"$96,185 ",Crystal Ave,"$1,602 ",6.0
"$769,999",Staten Island,MULTI_FAMILY,"$96,185 ",Openview Ln,"$1,602 ",4.0
"$799,900",Staten Island,MULTI_FAMILY,"$96,185 ",Decker Ave,"$1,602 ",5.0
"$649,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Forest Ave,"$1,602 ",
"$639,999",Staten Island,MULTI_FAMILY,"$96,185 ",Heberton Ave,"$1,602 ",4.0
"$579,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Jewett Ave,"$1,602 ",3.0
"$749,000",Staten Island,MULTI_FAMILY,"$96,185 ",John St,"$1,602 ",6.0
"$400,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Harrison Ave,"$1,602 ",5.0
"$825,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Crystal Ave,"$1,602 ",3.0
"$1,499,000",Staten Island,MULTI_FAMILY,"$96,185 ",Park Ave,"$1,602 ",18.0
"$475,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Innis Street,"$1,602 ",3.0
"$528,000",Staten Island,SINGLE_FAMILY,"$96,185 ",La Grange Pl,"$1,602 ",2.0
"$499,000",Staten Island,MULTI_FAMILY,"$96,185 ",Grove Avenue,"$1,602 ",4.0
"$399,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Grove Avenue,"$1,602 ",3.0
"$399,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Grove Avenue,"$1,602 ",3.0
"$2,280,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Forest Ave,"$1,602 ",
"$625,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Villa Ave,"$1,602 ",3.0
"$739,900",Staten Island,SINGLE_FAMILY,"$96,185 ",Riegelmann St,"$1,602 ",3.0
"$399,000",Staten Island,TOWNHOUSE,"$96,185 ",Houston Ln,"$1,602 ",3.0
"$429,990",Staten Island,SINGLE_FAMILY,"$96,185 ",Avenue B,"$1,602 ",3.0
"$760,000",Staten Island,MULTI_FAMILY,"$96,185 ",Jewett Ave,"$1,602 ",6.0
"$425,000",Staten Island,MULTI_FAMILY,"$96,185 ",Post Ave,"$1,602 ",2.0
"$668,000",Staten Island,MULTI_FAMILY,"$96,185 ",Heberton Ave,"$1,602 ",4.0
"$429,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Castleton Ave,"$1,602 ",3.0
"$329,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Nicholas Avenue,"$1,602 ",3.0
"$150,000",Staten Island,LOT,"$96,185 ",Larkin St,"$1,602 ",
"$720,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Jewett Ave,"$1,602 ",
"$449,000",Staten Island,CONDO,"$96,185 ",Houston Lane,"$1,602 ",3.0
"$450,000",Staten Island,MULTI_FAMILY,"$96,185 ",Albion Pl,"$1,602 ",7.0
"$699,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Oldfield St,"$1,602 ",4.0
"$599,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Nugent Ave,"$1,602 ",3.0
"$899,999",Staten Island,MULTI_FAMILY,"$96,185 ",Manila Ave,"$1,602 ",
"$1,499,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Belfast Ave,"$1,602 ",4.0
"$1,399,000",Staten Island,MULTI_FAMILY,"$96,185 ",Pendale St,"$1,602 ",
"$989,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Saint Stephens Pl,"$1,602 ",4.0
"$429,000",Staten Island,CONDO,"$96,185 ",Lincoln Ave APT 3,"$1,602 ",3.0
"$299,000",Staten Island,CONDO,"$96,185 ",Colfax Ave APT 1Y,"$1,602 ",2.0
"$369,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Hett Ave #A,"$1,602 ",3.0
"$870,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Roma Ave,"$1,602 ",
"$850,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Guyon Ave,"$1,602 ",3.0
"$549,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Ebony St,"$1,602 ",3.0
"$569,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Milton Avenue,"$1,602 ",3.0
"$1,250,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Saint George Rd,"$1,602 ",4.0
"$99,000",Staten Island,LOT,"$96,185 ",Father Capodanno LOT 9,"$1,602 ",
"$838,888",Staten Island,MULTI_FAMILY,"$96,185 ",Medina St,"$1,602 ",3.0
"$90,000",Staten Island,LOT,"$96,185 ",Kissam Ave,"$1,602 ",
"$599,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Grayson St,"$1,602 ",2.0
"$529,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Colony Ave,"$1,602 ",2.0
"$515,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Neutral Ave,"$1,602 ",3.0
"$495,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Neutral Ave,"$1,602 ",2.0
"$1,800,000",Staten Island,LOT,"$96,185 ",Richmond Rd,"$1,602 ",
"$199,999",Staten Island,LOT,"$96,185 ",Baden Pl,"$1,602 ",
"$3,000,000",Staten Island,LOT,"$96,185 ",LOT 110 Neutral Ave,"$1,602 ",
"$2,400,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Mace St,"$1,602 ",5.0
"$1,050,000",Staten Island,MULTI_FAMILY,"$96,185 ",Richmond Rd,"$1,602 ",3.0
"$150,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Freeborn Street,"$1,602 ",0.0
"$889,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Oak Ave,"$1,602 ",5.0
"$735,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Di Marco Pl,"$1,602 ",3.0
"$1,588,888",Staten Island,SINGLE_FAMILY,"$96,185 ",Elvira Ct,"$1,602 ",6.0
"$839,999",Staten Island,LOT,"$96,185 ",Rockland Ave,"$1,602 ",
"$985,000",Staten Island,MULTI_FAMILY,"$96,185 ",Locust Ave,"$1,602 ",4.0
"$590,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Mapleton Ave,"$1,602 ",3.0
"$729,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Zwicky Ave,"$1,602 ",3.0
"$248,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Colony Ave,"$1,602 ",2.0
"$279,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Fox Lane,"$1,602 ",2.0
"$1,699,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Saint George Rd,"$1,602 ",4.0
"$346,500",Staten Island,SINGLE_FAMILY,"$96,185 ",Hamden Ave,"$1,602 ",1.0
"$788,000",Staten Island,MULTI_FAMILY,"$96,185 ",Finley Ave,"$1,602 ",4.0
"$268,165",Staten Island,CONDO,"$96,185 ",Lincoln Ave APT 7P,"$1,602 ",1.0
"$129,000",Staten Island,LOT,"$96,185 ",Grimsby St,"$1,602 ",
"$149,000",Staten Island,LOT,"$96,185 ",Savoy St,"$1,602 ",
"$1,100,000",Staten Island,MULTI_FAMILY,"$96,185 ",Freeborn St,"$1,602 ",5.0
"$995,000",Staten Island,MULTI_FAMILY,"$96,185 ",Winham Ave,"$1,602 ",3.0
"$1,690,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Midland Ave,"$1,602 ",
"$1,100,000",Staten Island,MULTI_FAMILY,"$96,185 ",(undisclosed Address),"$1,602 ",
"$599,555",Staten Island,MULTI_FAMILY,"$96,185 ",Penn Ave,"$1,602 ",
"$949,000",Staten Island,MULTI_FAMILY,"$96,185 ",Barker St,"$1,602 ",5.0
"$568,888",Staten Island,TOWNHOUSE,"$96,185 ",Guinevere Ln,"$1,602 ",3.0
"$199,999",Staten Island,CONDO,"$96,185 ",Forest Ave APT 1C,"$1,602 ",1.0
"$749,000",Staten Island,MULTI_FAMILY,"$96,185 ",Walnut St,"$1,602 ",5.0
"$749,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Castleton Ave,"$1,602 ",
"$725,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Castleton Ave,"$1,602 ",4.0
"$688,000",Staten Island,MULTI_FAMILY,"$96,185 ",Ford Pl,"$1,602 ",5.0
"$899,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Nutly Pl,"$1,602 ",3.0
"$699,000",Staten Island,MULTI_FAMILY,"$96,185 ",Broadway,"$1,602 ",4.0
"$899,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Elizabeth St,"$1,602 ",5.0
"$629,000",Staten Island,MULTI_FAMILY,"$96,185 ",Cary Ave,"$1,602 ",2.0
"$249,000",Staten Island,CONDO,"$96,185 ",Forest Ave APT 3D,"$1,602 ",0.0
"$999,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Bard Ave,"$1,602 ",6.0
"$499,900",Staten Island,SINGLE_FAMILY,"$96,185 ",Taylor Ct,"$1,602 ",3.0
"$699,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Pelton Ave,"$1,602 ",3.0
"$269,900",Staten Island,CONDO,"$96,185 ",Forest Ave APT 1K,"$1,602 ",1.0
"$1,385,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Douglas Ave,"$1,602 ",3.0
"$899,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Pelton Ave,"$1,602 ",3.0
"$949,900",Staten Island,SINGLE_FAMILY,"$96,185 ",Pelton Ave,"$1,602 ",4.0
"$3,250,000",Staten Island,MULTI_FAMILY,"$96,185 ",64 Britton St,"$1,602 ",
"$3,250,000",Staten Island,MULTI_FAMILY,"$96,185 ",311 Broadway,"$1,602 ",
"$499,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Floyd St,"$1,602 ",2.0
"$615,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Ludwig St,"$1,602 ",4.0
"$615,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Hartford Ave,"$1,602 ",3.0
"$629,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Llewellyn Pl,"$1,602 ",3.0
"$729,000",Staten Island,MULTI_FAMILY,"$96,185 ",Roe St,"$1,602 ",
"$874,900",Staten Island,MULTI_FAMILY,"$96,185 ",Ravenhurst Ave,"$1,602 ",6.0
"$699,000",Staten Island,MULTI_FAMILY,"$96,185 ",Seneca St,"$1,602 ",2.0
"$768,000",Staten Island,MULTI_FAMILY,"$96,185 ",Clove Rd,"$1,602 ",5.0
"$780,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Hartford Ave,"$1,602 ",3.0
"$638,888",Staten Island,MULTI_FAMILY,"$96,185 ",Bement Ave,"$1,602 ",4.0
"$450,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Taylor St,"$1,602 ",2.0
"$1,118,000",Staten Island,MULTI_FAMILY,"$96,185 ",Clove Rd,"$1,602 ",
"$699,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Walnut St,"$1,602 ",3.0
"$750,000",Staten Island,MULTI_FAMILY,"$96,185 ",Dubois Ave,"$1,602 ",6.0
"$515,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Post Ave,"$1,602 ",3.0
"$525,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Pelton Ave,"$1,602 ",2.0
"$739,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Delafield Ave,"$1,602 ",4.0
"$599,999",Staten Island,MULTI_FAMILY,"$96,185 ",Doe Pl,"$1,602 ",4.0
"$625,000",Staten Island,SINGLE_FAMILY,"$96,185 ",N Burgher Ave,"$1,602 ",3.0
"$748,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Sheffield St,"$1,602 ",4.0
"$928,000",Staten Island,MULTI_FAMILY,"$96,185 ",Clove Rd,"$1,602 ",4.0
"$300,000",Staten Island,MULTI_FAMILY,"$96,185 ",State St,"$1,602 ",5.0
"$659,999",Staten Island,MULTI_FAMILY,"$96,185 ",Henderson Ave,"$1,602 ",4.0
"$299,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Alaska St,"$1,602 ",3.0
"$239,000",Staten Island,CONDO,"$96,185 ",Bard Ave APT 12A,"$1,602 ",1.0
"$210,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Tompkins Ct,"$1,602 ",3.0
"$1,175,000",Staten Island,MULTI_FAMILY,"$96,185 ",165 Bement Ave,"$1,602 ",10.0
"$574,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Barker St,"$1,602 ",4.0
"$1,599,999",Staten Island,MULTI_FAMILY,"$96,185 ",34 Seneca St,"$1,602 ",12.0
"$725,000",Staten Island,SINGLE_FAMILY,"$96,185 ",West St,"$1,602 ",3.0
"$599,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Seneca St,"$1,602 ",3.0
"$499,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Cary Ave,"$1,602 ",3.0
"$499,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Henderson Ave,"$1,602 ",
"$649,999",Staten Island,MULTI_FAMILY,"$96,185 ",Elm St,"$1,602 ",4.0
"$499,000",Staten Island,SINGLE_FAMILY,"$96,185 ",723 Henderson Avenue,"$1,602 ",2.0
"$619,000",Staten Island,SINGLE_FAMILY,"$96,185 ",South St,"$1,602 ",3.0
"$559,000",Staten Island,MULTI_FAMILY,"$96,185 ",Alaska St,"$1,602 ",2.0
"$1,600,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Lynnhaven Pl,"$1,602 ",5.0
"$485,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Wayne St,"$1,602 ",3.0
"$599,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Dubois Ave,"$1,602 ",2.0
"$349,900",Staten Island,TOWNHOUSE,"$96,185 ",Roe St,"$1,602 ",3.0
"$1,449,000",Staten Island,MULTI_FAMILY,"$96,185 ",Forest Ave,"$1,602 ",9.0
"$850,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Alaska Street,"$1,602 ",3.0
"$175,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Giacomo Lane,"$1,602 ",3.0
"$275,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Cary Ave #73,"$1,602 ",0.0
"$450,000",Staten Island,LOT,"$96,185 ",Barker St,"$1,602 ",
"$699,000",Staten Island,MULTI_FAMILY,"$96,185 ",Henderson Avenue,"$1,602 ",3.0
"$499,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Regan Ave,"$1,602 ",0.0
"$711,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Bement Ave,"$1,602 ",4.0
"$159,000",Staten Island,MULTI_FAMILY,"$96,185 ",(undisclosed Address),"$1,602 ",3.0
"$899,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Whitewood Ave,"$1,602 ",3.0
"$465,000",Staten Island,MULTI_FAMILY,"$96,185 ",Cary Ave #223-59,"$1,602 ",4.0
"$599,000",Staten Island,MULTI_FAMILY,"$96,185 ",Elizabeth St,"$1,602 ",5.0
"$522,000",Staten Island,TOWNHOUSE,"$96,185 ",Caroline St,"$1,602 ",4.0
"$175,000",Staten Island,CONDO,"$96,185 ",Maple Pkwy #133,"$1,602 ",1.0
"$625,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Union Ave,"$1,602 ",3.0
"$395,000",Staten Island,TOWNHOUSE,"$96,185 ",Union Ct,"$1,602 ",2.0
"$449,000",Staten Island,TOWNHOUSE,"$96,185 ",Carol Pl,"$1,602 ",2.0
"$479,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Grandview Ave,"$1,602 ",3.0
"$560,000",Staten Island,TOWNHOUSE,"$96,185 ",South Ave #4,"$1,602 ",4.0
"$529,900",Staten Island,TOWNHOUSE,"$96,185 ",Benjamin Dr,"$1,602 ",3.0
"$390,000",Staten Island,TOWNHOUSE,"$96,185 ",Wolkoff Ln,"$1,602 ",2.0
"$310,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Westbrook Avenue,"$1,602 ",3.0
"$789,999",Staten Island,TOWNHOUSE,"$96,185 ",Lake Ave,"$1,602 ",5.0
"$288,888",Staten Island,TOWNHOUSE,"$96,185 ",Pond Way #A,"$1,602 ",2.0
"$415,000",Staten Island,TOWNHOUSE,"$96,185 ",Lisk Ave,"$1,602 ",3.0
"$345,000",Staten Island,TOWNHOUSE,"$96,185 ",Arlington Pl,"$1,602 ",3.0
"$399,999",Staten Island,TOWNHOUSE,"$96,185 ",Coonley Ct,"$1,602 ",3.0
"$756,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Netherland Ave,"$1,602 ",4.0
"$649,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Netherland Ave,"$1,602 ",3.0
"$249,000",Staten Island,TOWNHOUSE,"$96,185 ",Pond Way #A,"$1,602 ",2.0
"$365,000",Staten Island,CONDO,"$96,185 ",Heaney Ave,"$1,602 ",2.0
"$479,900",Staten Island,TOWNHOUSE,"$96,185 ",Grandview Ave,"$1,602 ",3.0
"$599,999",Staten Island,MULTI_FAMILY,"$96,185 ",Ludwig Ln,"$1,602 ",3.0
"$399,500",Staten Island,SINGLE_FAMILY,"$96,185 ",South Ave,"$1,602 ",3.0
"$549,999",Staten Island,CONDO,"$96,185 ",South Ave #5,"$1,602 ",3.0
"$594,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Arlington Ave,"$1,602 ",4.0
"$299,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Grandview Ave,"$1,602 ",3.0
"$469,999",Staten Island,TOWNHOUSE,"$96,185 ",Benjamin Pl,"$1,602 ",3.0
"$519,999",Staten Island,TOWNHOUSE,"$96,185 ",Regal Walk,"$1,602 ",2.0
"$439,000",Staten Island,CONDO,"$96,185 ",Lisk Ave,"$1,602 ",2.0
"$599,000",Staten Island,MULTI_FAMILY,"$96,185 ",South Ave,"$1,602 ",3.0
"$525,000",Staten Island,MULTI_FAMILY,"$96,185 ",Morningstar Rd,"$1,602 ",4.0
"$595,999",Staten Island,TOWNHOUSE,"$96,185 ",Giordan Ct,"$1,602 ",3.0
"$479,000",Staten Island,TOWNHOUSE,"$96,185 ",Cecil Ct,"$1,602 ",3.0
"$420,000",Staten Island,TOWNHOUSE,"$96,185 ",Journeay Street,"$1,602 ",2.0
"$585,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Cecil Ct,"$1,602 ",3.0
"$239,999",Staten Island,TOWNHOUSE,"$96,185 ",Pond Way #A,"$1,602 ",2.0
"$715,000",Staten Island,MULTI_FAMILY,"$96,185 ",Dehart Ave,"$1,602 ",3.0
"$610,000",Staten Island,MULTI_FAMILY,"$96,185 ",Morningstar Rd,"$1,602 ",4.0
"$499,000",Staten Island,TOWNHOUSE,"$96,185 ",Arlington Pl,"$1,602 ",3.0
"$429,000",Staten Island,TOWNHOUSE,"$96,185 ",David Pl,"$1,602 ",3.0
"$669,000",Staten Island,MULTI_FAMILY,"$96,185 ",Ludwig Ln,"$1,602 ",4.0
"$199,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Northfield Ave,"$1,602 ",0.0
"$615,000",Staten Island,MULTI_FAMILY,"$96,185 ",Martineau St,"$1,602 ",3.0
"$525,000",Staten Island,TOWNHOUSE,"$96,185 ",Wenlock St,"$1,602 ",2.0
"$799,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Dehart Avenue,"$1,602 ",4.0
"$274,900",Staten Island,CONDO,"$96,185 ",Wolkoff Ln,"$1,602 ",1.0
"$399,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Simonson Ave,"$1,602 ",3.0
"$855,000",Staten Island,MULTI_FAMILY,"$96,185 ",Dehart Ave,"$1,602 ",3.0
"$100,000",Staten Island,LOT,"$96,185 ",Holland Ave,"$1,602 ",
"$599,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Simonson Ave,"$1,602 ",3.0
"$674,900",Staten Island,SINGLE_FAMILY,"$96,185 ",Erastina Pl,"$1,602 ",3.0
"$999,500",Staten Island,MULTI_FAMILY,"$96,185 ",Bowles Ave,"$1,602 ",11.0
"$525,000",Staten Island,TOWNHOUSE,"$96,185 ",Matthew Pl,"$1,602 ",3.0
"$549,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Richmond Ter,"$1,602 ",2.0
"$448,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Woodcrest Rd,"$1,602 ",3.0
"$729,000",Staten Island,MULTI_FAMILY,"$96,185 ",Van Pelt Ave,"$1,602 ",5.0
"$614,900",Staten Island,SINGLE_FAMILY,"$96,185 ",Birch Rd,"$1,602 ",3.0
"$639,000",Staten Island,MULTI_FAMILY,"$96,185 ",Brabant St,"$1,602 ",4.0
"$995,000",Staten Island,MULTI_FAMILY,"$96,185 ",Amador St,"$1,602 ",5.0
"$489,999",Staten Island,MULTI_FAMILY,"$96,185 ",Granite Ave,"$1,602 ",3.0
"$169,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Goethals Rd N APT D6,"$1,602 ",2.0
"$599,000",Staten Island,MULTI_FAMILY,"$96,185 ",Heusden St,"$1,602 ",4.0
"$169,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Goethals Rd N,"$1,602 ",2.0
"$425,000",Staten Island,TOWNHOUSE,"$96,185 ",Bush Ave,"$1,602 ",3.0
"$489,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Northfield Ave,"$1,602 ",2.0
"$480,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Lockman Ave,"$1,602 ",3.0
"$519,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Morningstar Rd,"$1,602 ",3.0
"$265,000",Staten Island,CONDO,"$96,185 ",Maple Pkwy #B,"$1,602 ",1.0
"$529,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Winant St,"$1,602 ",3.0
"$649,900",Staten Island,TOWNHOUSE,"$96,185 ",Summerfield Pl,"$1,602 ",3.0
"$539,000",Staten Island,TOWNHOUSE,"$96,185 ",Harbor Rd,"$1,602 ",4.0
"$530,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Journey Street,"$1,602 ",3.0
"$289,999",Staten Island,CONDO,"$96,185 ",Pond Way,"$1,602 ",2.0
"$1,088,000",Staten Island,MULTI_FAMILY,"$96,185 ",Erastina Pl,"$1,602 ",
"$880,000",Staten Island,MULTI_FAMILY,"$96,185 ",Union Ave,"$1,602 ",6.0
"$799,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Simonson Ave,"$1,602 ",4.0
"$325,000",Staten Island,TOWNHOUSE,"$96,185 ",Union Ave #31,"$1,602 ",3.0
"$575,000",Staten Island,TOWNHOUSE,"$96,185 ",Van Name Ave #B,"$1,602 ",3.0
"$189,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Goethals Rd N #B11,"$1,602 ",2.0
"$299,000",Staten Island,CONDO,"$96,185 ",Maple Park Way #128,"$1,602 ",2.0
"$299,000",Staten Island,CONDO,"$96,185 ",Maple Pkwy #128,"$1,602 ",2.0
"$89,900",Staten Island,SINGLE_FAMILY,"$96,185 ",Goethals Rd N #G20,"$1,602 ",2.0
"$599,000",Staten Island,MULTI_FAMILY,"$96,185 ",Mersereau Ave,"$1,602 ",5.0
"$235,000",Staten Island,CONDO,"$96,185 ",Richmond Ct #17A,"$1,602 ",2.0
"$468,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Holland Ave,"$1,602 ",3.0
"$329,900",Staten Island,SINGLE_FAMILY,"$96,185 ",(undisclosed Address),"$1,602 ",3.0
"$475,000",Staten Island,LOT,"$96,185 ",Targee St,"$1,602 ",
"$225,000",Staten Island,LOT,"$96,185 ",Targee St,"$1,602 ",
"$899,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Sunrise Ter,"$1,602 ",3.0
"$799,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Hunter St,"$1,602 ",3.0
"$888,888",Staten Island,MULTI_FAMILY,"$96,185 ",Britton Ave,"$1,602 ",3.0
"$699,000",Staten Island,CONDO,"$96,185 ",Cobblers Ln,"$1,602 ",3.0
"$599,000",Staten Island,MULTI_FAMILY,"$96,185 ",Vanderbilt Ave,"$1,602 ",2.0
"$999,998",Staten Island,SINGLE_FAMILY,"$96,185 ",Todt Hill Rd,"$1,602 ",3.0
"$599,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Deirdre Ct,"$1,602 ",3.0
"$899,000",Staten Island,MULTI_FAMILY,"$96,185 ",Vanderbilt Ave,"$1,602 ",2.0
"$694,500",Staten Island,SINGLE_FAMILY,"$96,185 ",Vanderbilt Ave,"$1,602 ",3.0
"$2,498,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Buttonwood Rd,"$1,602 ",4.0
"$2,398,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Buttonwood Rd,"$1,602 ",3.0
"$759,000",Staten Island,MULTI_FAMILY,"$96,185 ",Ellington St,"$1,602 ",4.0
"$569,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Mosel Ave,"$1,602 ",3.0
"$699,000",Staten Island,TOWNHOUSE,"$96,185 ",Pamela Ln,"$1,602 ",3.0
"$675,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Tompkins Ave,"$1,602 ",3.0
"$1,100,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Douglas Rd #17,"$1,602 ",5.0
"$699,888",Staten Island,SINGLE_FAMILY,"$96,185 ",Oder Ave,"$1,602 ",3.0
"$479,900",Staten Island,MULTI_FAMILY,"$96,185 ",Tompkins St,"$1,602 ",2.0
"$1,200,000",Staten Island,MULTI_FAMILY,"$96,185 ",Seaview Ave,"$1,602 ",6.0
"$250,000",Staten Island,CONDO,"$96,185 ",Narrows Rd N APT 607,"$1,602 ",1.0
"$688,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Park Hill Ln,"$1,602 ",3.0
"$375,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Pierce St,"$1,602 ",1.0
"$799,000",Staten Island,MULTI_FAMILY,"$96,185 ",Van Duzer St,"$1,602 ",7.0
"$489,000",Staten Island,CONDO,"$96,185 ",Stonegate Drive UNIT 69,"$1,602 ",2.0
"$479,900",Staten Island,TOWNHOUSE,"$96,185 ",Ward Ave,"$1,602 ",2.0
"$739,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Holly St,"$1,602 ",3.0
"$568,888",Staten Island,SINGLE_FAMILY,"$96,185 ",Long Pond Ln,"$1,602 ",3.0
"$648,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Savin Ct,"$1,602 ",3.0
"$1,160,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Duncan St,"$1,602 ",3.0
"$275,000",Staten Island,CONDO,"$96,185 ",Narrows Rd N APT 806,"$1,602 ",1.0
"$649,999",Staten Island,SINGLE_FAMILY,"$96,185 ",Britton Ave,"$1,602 ",3.0
"$468,500",Staten Island,TOWNHOUSE,"$96,185 ",Beach St,"$1,602 ",3.0
"$629,000",Staten Island,MULTI_FAMILY,"$96,185 ",Osgood Ave,"$1,602 ",6.0
"$679,900",Staten Island,MULTI_FAMILY,"$96,185 ",Vanderbilt Ave,"$1,602 ",9.0
"$669,000",Staten Island,SINGLE_FAMILY,"$96,185 ",Mosel Ave,"$1,602 ",3.0
